timestamp,temperature,humidity,pressure,wind_speed
2024-07-01 00:00:00,34.023927978025064,38.62879919149956,1016.81940337372,12.653390362468913
2024-07-01 01:00:00,36.11867582921015,78.9901022170317,1019.8519538627834,9.863461054050003
2024-07-01 02:00:00,33.84240831193335,65.69047793519371,1016.0699163469927,14.809150647911427
2024-07-01 03:00:00,36.063797390859,59.2605846093587,1010.9676741095757,2.403622977970848
2024-07-01 04:00:00,30.747609317182484,46.931378193829914,1013.5080648279976,13.542305667828591
2024-07-01 05:00:00,31.08531758088695,78.53257076659631,1017.8941718669493,6.8157243721878995
2024-07-01 06:00:00,32.659655494940225,64.1414644627278,1014.840669239598,14.522822638181642
2024-07-01 07:00:00,25.800364060169663,61.78341753721402,1014.9157519692909,5.4826716203082455
2024-07-01 08:00:00,34.70113161894516,71.16249003980026,1015.061876051599,13.741671793032822
2024-07-01 09:00:00,38.97396046778408,46.741564100061275,1014.3972597720363,3.4638053953047994
2024-07-01 10:00:00,36.82293329306178,70.06232728196294,1017.9752473216907,2.5917200990848017
2024-07-01 11:00:00,34.88958755664454,57.244732464908466,1017.9049529484515,3.230924445007978
2024-07-01 12:00:00,33.16242133632537,53.231317208994106,1010.7665536379495,7.20269115080693
2024-07-01 13:00:00,25.797224295913686,39.70962826492164,1012.0531328467621,11.711254295027041
2024-07-01 14:00:00,39.89957995695278,48.179335302061105,1015.4737989751295,13.757579114520912
2024-07-01 15:00:00,37.709503134865166,62.68678243394119,1016.5170895653281,3.9525767125339213
2024-07-01 16:00:00,40.069920523625626,74.85440525765465,1012.4144744341393,14.691410274631183
2024-07-01 17:00:00,34.88754686367399,38.601232997188916,1010.1859037593862,10.677399286025912
2024-07-01 18:00:00,40.16023962330941,35.25450948794349,1016.4696400952791,10.799861554408078
2024-07-01 19:00:00,41.76563830353358,40.09841289730799,1019.0020193048998,2.6310717569177413
2024-07-01 20:00:00,28.199396823498795,48.554684756112735,1012.299348290916,10.454879175531614
2024-07-01 21:00:00,28.657552928935562,48.063891816931125,1015.4687480853432,3.2176047276544004
2024-07-01 22:00:00,27.04640604618135,50.294401250699295,1015.6558835766158,9.299675390331586
2024-07-01 23:00:00,27.880563148857888,35.857396473882055,1015.5393218128886,9.184676373528934
2024-07-02 00:00:00,42.425343800426006,70.90997674746663,1012.0606267783428,10.484276804406306
2024-07-02 01:00:00,44.29064979464645,48.004534067211054,1016.3679547162553,12.043235332027788
2024-07-02 02:00:00,28.262796422196764,68.51219267309891,1019.9803345618175,12.330152694060573
2024-07-02 03:00:00,35.4630275898081,51.68694625843012,1018.8139838997275,9.916801038189067
2024-07-02 04:00:00,42.948992290780396,72.26946304963963,1017.4673679096094,7.913622075372617
2024-07-02 05:00:00,37.814195936585556,38.73624874020201,1019.4156979445569,2.3637500973092305
2024-07-02 06:00:00,32.93909046022929,39.01056989815321,1018.719926609688,2.2395448431629505
2024-07-02 07:00:00,32.736669119038794,69.05730063952586,1017.1826302213497,13.007307752124577
2024-07-02 08:00:00,26.709074111666833,39.4303974418457,1015.786236162952,10.482211814162506
2024-07-02 09:00:00,31.982848602165703,54.18699467014565,1018.8129501927046,6.426638469393723
2024-07-02 10:00:00,29.973962557708617,49.725239993481324,1016.327911062204,12.52479346843977
2024-07-02 11:00:00,31.28919380653219,69.5171324510151,1014.253117212209,5.298345843206507
2024-07-02 12:00:00,41.22480294425418,61.28564716757769,1017.650949586926,4.970944831845575
2024-07-02 13:00:00,39.707559452919696,38.89912913963616,1014.2300972620794,10.070238061727325
2024-07-02 14:00:00,31.98633849331284,50.32785578996966,1019.4223128679159,14.128987855192484
2024-07-02 15:00:00,33.34476271825628,74.92672096017904,1016.9172987229914,4.156816869801235
2024-07-02 16:00:00,36.19519444224979,30.972789842567906,1016.498776639574,2.764994982292807
2024-07-02 17:00:00,43.13616314094121,30.89000654127248,1012.3584123843746,14.475742923708712
2024-07-02 18:00:00,37.34128839379158,30.422364420300898,1014.4410643332249,5.018088339774334
2024-07-02 19:00:00,29.80390727946319,55.43711609067464,1013.0010558991441,2.790911035155277
2024-07-02 20:00:00,32.82545276968749,72.5492757764178,1016.70775351337,10.880827107642219
